minutes,apigateway_api_gateway,blocklatency_disk sda,customersservice_customers_service,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,memavailable_mem_available,memcache_mem_cache,memutil_mem_util,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,vetsservice_vets_service,visitsservice_visits_service,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,source,service,Failure
119.2,0.0,12.0,0.0,6.0,28.0,8.0,54.0,10.0,9.0,6.0,17.0,1335.0,1824.0,1913.0,363.0,343.0,389.0,364.0,347.0,12346309.0,3766311.0,49.0,875.0,101666.0,9932.2,125948.0,3453.4,676.0,738.0,766.0,993.0,916.0,1074.0,981.0,977.0,10288.0,13269.0,14334.0,34285.0,33199.0,34824.0,34827.0,34486.0,49.4,52.2,53.6,60.8,58.8,60.7,61.0,61.0,0.0,0.0,640769.0,3422190.0,3212.9,3820074.0,CPU_STRESS,customers,0
119.5,0.0,12.0,0.0,4.0,27.0,8.0,35.0,10.0,8.0,7.0,18.0,1335.0,1824.0,1913.0,366.0,343.0,391.0,364.0,345.0,12364616.0,3766793.0,49.2,875.0,101666.0,9932.2,125948.0,3464.9,673.0,736.0,765.0,1127.0,916.0,1078.0,981.0,977.0,10399.0,13915.0,14318.0,34285.0,33222.0,34998.0,34818.0,34514.0,49.6,52.2,53.6,60.8,59.1,62.2,61.0,61.0,0.0,0.0,646249.0,3411269.0,3212.9,3725517.0,CPU_STRESS,customers,0
119.8,0.0,12.0,0.0,0.0,27.0,11.0,13.0,10.0,1.0,9.0,37.0,1441.0,1968.0,1935.0,412.0,343.0,414.0,363.0,336.0,12325016.0,3766834.0,49.2,875.0,37687.0,9932.2,70974.0,3463.1,662.0,684.0,728.0,1334.0,918.0,1213.0,951.0,1056.0,11042.0,14128.0,14317.0,35638.0,35211.0,37368.0,34719.0,34466.0,51.7,54.9,54.1,63.8,62.1,66.4,61.0,61.0,0.0,0.0,641112.0,3297837.0,3212.9,3472236.0,CPU_STRESS,customers,0
120.0,0.0,12.0,0.0,0.0,27.0,10.0,11.0,10.0,1.0,9.0,38.0,1440.0,1976.0,1927.0,414.0,343.0,415.0,363.0,335.0,12301642.0,3766421.0,50.3,875.0,29206.0,9932.2,38129.0,3611.5,662.0,687.0,720.0,1334.0,909.0,1229.0,934.0,1068.0,11067.0,14160.0,14327.0,35751.0,35300.0,37538.0,34663.0,34452.0,51.9,55.1,54.2,64.2,61.9,66.6,61.0,61.1,0.0,0.0,641112.0,3356502.0,3212.9,3432523.0,CPU_STRESS,customers,0
120.2,0.0,13.0,0.0,0.0,27.0,10.0,11.0,10.0,1.0,9.0,38.0,1440.0,1976.0,1927.0,414.0,343.0,415.0,363.0,335.0,12301642.0,3766421.0,50.3,875.0,29206.0,9932.2,38129.0,3647.3,662.0,687.0,720.0,1334.0,909.0,1229.0,934.0,1068.0,11067.0,14160.0,14327.0,35751.0,35300.0,37538.0,34663.0,34452.0,51.9,55.1,54.2,64.2,61.9,66.6,61.0,61.1,0.0,0.0,641112.0,3356502.0,3212.9,3432523.0,CPU_STRESS,customers,0
120.5,0.0,13.0,0.0,0.0,27.0,10.0,11.0,10.0,1.0,9.0,38.0,1440.0,1976.0,1927.0,414.0,343.0,415.0,363.0,335.0,12301642.0,3766421.0,50.3,875.0,29206.0,9932.2,38129.0,3656.6,662.0,687.0,720.0,1334.0,909.0,1229.0,934.0,1068.0,11067.0,14160.0,14327.0,35751.0,35300.0,37538.0,34663.0,34452.0,51.9,55.1,54.2,64.2,61.9,66.6,61.0,61.1,0.0,0.0,641112.0,3356502.0,3212.9,3432523.0,CPU_STRESS,customers,0
120.8,0.0,13.0,0.0,0.0,27.0,10.0,11.0,10.0,1.0,9.0,38.0,1440.0,1976.0,1927.0,414.0,343.0,415.0,363.0,335.0,12301642.0,3766421.0,50.3,875.0,29206.0,9932.2,38129.0,3669.5,662.0,687.0,720.0,1334.0,909.0,1229.0,934.0,1068.0,11067.0,14160.0,14327.0,35751.0,35300.0,37538.0,34663.0,34452.0,51.9,55.1,54.2,64.2,61.9,66.6,61.0,61.1,0.0,0.0,641112.0,3356502.0,3212.9,3432523.0,CPU_STRESS,customers,0
0.0,0.0,12.0,0.0,0.0,10.0,60.0,20.0,0.0,10.0,0.0,0.0,530.0,715.0,620.0,465.0,455.0,630.0,475.0,695.0,15445808.0,4998328.0,35.3,1900544.0,1937408.0,0.0,4325376.0,565.0,500.0,610.0,760.0,880.0,780.0,610.0,620.0,540.0,4495.0,5120.0,4935.0,8415.0,7895.0,4765.0,8320.0,4895.0,38.8,40.8,39.0,41.6,40.5,38.6,40.8,39.6,0.0,0.0,1900544.0,1220608.0,4325376.0,2880886.6,CACHE_FILLING,customers,0
0.2,0.0,12.0,0.0,0.0,10.0,60.0,20.0,0.0,10.0,0.0,0.0,542.0,717.0,650.0,470.0,467.0,640.0,475.0,695.0,15445808.0,4998328.0,35.3,1519616.0,2803712.0,0.0,4325376.0,526.0,500.0,610.0,760.0,880.0,780.0,610.0,620.0,540.0,4495.0,5120.0,4935.0,8415.0,7895.0,4765.0,8320.0,4895.0,38.8,40.8,39.0,41.6,40.5,38.6,40.8,39.6,0.0,0.0,1519616.0,2953216.0,4325376.0,2880886.6,CACHE_FILLING,customers,0
0.5,0.0,12.0,0.0,450.0,0.0,100.0,180.0,100.0,370.0,0.0,0.0,1225.0,1155.0,1120.0,805.0,865.0,1040.0,960.0,1110.0,14765172.0,4977260.0,38.1,1614848.0,2803712.0,0.0,4325376.0,2773.0,920.0,1080.0,970.0,1700.0,1740.0,1120.0,1590.0,1060.0,8885.0,8975.0,9167.0,14915.0,15242.0,8875.0,15607.0,8875.0,75.7,77.9,79.6,78.9,80.4,76.3,81.2,77.7,0.0,0.0,1614848.0,2953216.0,4325376.0,2880886.6,CACHE_FILLING,customers,0
0.8,0.0,12.0,0.0,426.0,3.0,110.0,172.0,99.0,355.0,39.0,108.0,1212.0,1152.0,1095.0,805.0,852.0,1030.0,950.0,1110.0,14775357.0,4980776.0,38.2,1614848.0,3128320.0,0.0,4325376.0,4630.6,907.0,1044.0,985.0,1589.0,1601.0,1069.0,1483.0,1036.0,8980.0,9040.0,9195.0,15100.0,15245.0,8900.0,15545.0,9035.0,76.6,78.8,79.6,80.2,81.1,76.5,81.7,78.6,0.0,0.0,1614848.0,2964480.0,4325376.0,2880886.6,CACHE_FILLING,customers,0
1.0,0.0,12.0,0.0,455.0,4.0,107.0,168.0,101.0,347.0,37.0,63.0,1200.0,1150.0,1070.0,805.0,840.0,1020.0,940.0,1110.0,14615094.0,4978932.0,38.8,1614848.0,3452928.0,0.0,4501504.0,5860.3,940.0,1100.0,1013.0,1721.0,1730.0,1101.0,1585.0,1038.0,8980.0,9040.0,9195.0,15100.0,15245.0,8900.0,15545.0,9035.0,76.6,78.8,79.6,80.2,81.1,76.5,81.7,78.6,0.0,0.0,1614848.0,2975334.0,4677632.0,2880886.6,CACHE_FILLING,customers,0
1.2,0.0,12.0,0.0,359.0,23.0,140.0,150.0,107.0,265.0,37.0,56.0,1480.0,1190.0,1140.0,840.0,890.0,1040.0,1090.0,1100.0,14394687.0,4979878.0,39.3,1999872.0,2654208.0,0.0,4501504.0,6236.9,1014.0,1138.0,1049.0,1750.0,1771.0,1154.0,1630.0,1126.0,8980.0,9040.0,9195.0,15100.0,15245.0,8900.0,15545.0,9035.0,76.6,78.8,79.6,80.2,81.1,76.5,81.7,78.6,0.0,0.0,1999872.0,2973072.0,4677632.0,2853853.0,CACHE_FILLING,customers,0
1.5,0.0,13.0,0.0,346.0,25.0,148.0,150.0,100.0,265.0,65.0,59.0,900.0,1110.0,980.0,750.0,790.0,870.0,660.0,1120.0,14341407.0,4980753.0,39.3,1999872.0,2654208.0,0.0,4501504.0,7004.0,1038.0,1138.0,1054.0,1750.0,1773.0,1155.0,1630.0,1126.0,8410.0,8770.0,8530.0,14200.0,15130.0,8790.0,14630.0,8970.0,72.6,73.8,73.4,76.3,80.1,74.1,77.9,76.2,0.0,0.0,1999872.0,2780439.0,4677632.0,2853853.0,CACHE_FILLING,customers,0
1.8,0.0,13.0,0.0,266.0,45.0,210.0,87.0,43.0,209.0,193.0,47.0,900.0,1110.0,980.0,750.0,790.0,870.0,660.0,1120.0,14188013.0,4981843.0,40.5,1999872.0,2654208.0,0.0,4501504.0,8314.0,1280.0,1207.0,1226.0,1911.0,1925.0,1251.0,1805.0,1199.0,8410.0,8770.0,8530.0,14200.0,15130.0,8790.0,14630.0,8970.0,72.6,73.8,73.4,76.3,80.1,74.1,77.9,76.2,0.0,0.0,1999872.0,2792949.0,5010468.0,2853853.0,CACHE_FILLING,customers,0
2.0,0.0,13.0,0.0,254.0,44.0,206.0,91.0,44.0,191.0,183.0,52.0,925.0,1090.0,977.0,756.0,781.0,899.0,680.0,1056.0,13966342.0,4982006.0,41.2,1999872.0,3197678.0,0.0,4501504.0,8626.3,1312.0,1205.0,1268.0,1937.0,1982.0,1271.0,1822.0,1230.0,8410.0,8770.0,8530.0,14200.0,15130.0,8790.0,14630.0,8970.0,72.6,73.8,73.4,76.3,80.1,74.1,77.9,76.2,0.0,0.0,1999872.0,2944773.0,5019896.0,2853853.0,CACHE_FILLING,customers,0
2.2,0.0,13.0,0.0,206.0,42.0,162.0,106.0,60.0,161.0,145.0,97.0,899.0,1055.0,926.0,731.0,725.0,948.0,767.0,1034.0,13817070.0,4981657.0,42.0,3707904.0,3197678.0,0.0,6787072.0,8706.0,1314.0,1186.0,1300.0,1936.0,1989.0,1295.0,1846.0,1237.0,7894.0,8400.0,8124.0,13806.0,13869.0,8117.0,14196.0,8295.0,66.8,68.5,66.3,71.6,72.7,69.1,73.3,70.8,0.0,0.0,3707904.0,2965991.0,6963200.0,2866055.0,CACHE_FILLING,customers,0
2.5,0.0,13.0,0.0,206.0,41.0,160.0,104.0,60.0,159.0,139.0,97.0,899.0,1054.0,923.0,731.0,725.0,951.0,767.0,1033.0,13780761.0,4981621.0,42.3,3707904.0,3200073.0,0.0,6787072.0,8569.6,1326.0,1216.0,1300.0,1936.0,1994.0,1304.0,1846.0,1240.0,7889.0,8402.0,8124.0,13806.0,13869.0,8117.0,14204.0,8295.0,66.8,68.6,66.4,71.6,72.7,69.1,73.3,70.8,0.0,0.0,3707904.0,3022714.0,6963200.0,2880042.9,CACHE_FILLING,customers,0
2.8,0.0,13.0,0.0,190.0,22.0,26.0,37.0,93.0,99.0,54.0,102.0,913.0,1029.0,888.0,726.0,710.0,994.0,819.0,951.0,13399592.0,4981228.0,43.4,3707904.0,3735495.0,0.0,6787072.0,7649.6,1333.0,1276.0,1370.0,1936.0,2020.0,1349.0,1876.0,1320.0,7767.0,8332.0,8003.0,13722.0,13553.0,8017.0,14152.0,8098.0,66.1,68.8,65.8,70.6,70.8,66.2,70.6,68.0,0.0,0.0,3707904.0,3822886.0,9248768.0,2880042.9,CACHE_FILLING,customers,0
3.0,0.0,13.0,0.0,194.0,21.0,19.0,31.0,99.0,97.0,52.0,110.0,922.0,1039.0,884.0,721.0,717.0,1014.0,833.0,947.0,13226918.0,4981515.0,44.1,3707904.0,3926678.0,0.0,6062080.0,6889.8,1340.0,1288.0,1379.0,1928.0,2014.0,1352.0,1887.0,1355.0,7669.0,8287.0,7939.0,13630.0,13526.0,8000.0,14070.0,8045.0,65.4,68.5,65.2,69.3,69.2,65.5,69.2,66.3,0.0,0.0,3707904.0,3984055.0,6062080.0,2880042.9,CACHE_FILLING,customers,0
3.2,0.0,13.0,0.0,210.0,30.0,68.0,49.0,106.0,97.0,80.0,117.0,912.0,1067.0,931.0,735.0,742.0,1054.0,845.0,966.0,13174241.0,4981558.0,44.5,1771520.0,4042627.0,0.0,6062080.0,6667.2,1335.0,1298.0,1353.0,1911.0,1962.0,1370.0,1881.0,1372.0,7564.0,8150.0,7857.0,13521.0,13434.0,7899.0,13796.0,7877.0,64.4,67.6,64.4,68.0,68.1,64.9,68.7,65.3,0.0,0.0,1771520.0,4024337.0,6062080.0,2880042.9,CACHE_FILLING,customers,0
3.5,0.0,13.0,0.0,213.0,29.0,68.0,49.0,104.0,96.0,80.0,117.0,915.0,1074.0,939.0,739.0,744.0,1070.0,848.0,973.0,13116781.0,4981684.0,44.5,2140160.0,4053606.0,0.0,6062080.0,6573.8,1337.0,1305.0,1353.0,1908.0,1945.0,1371.0,1880.0,1373.0,7521.0,8134.0,7803.0,13334.0,13434.0,7889.0,13743.0,7830.0,64.2,67.3,64.2,67.9,68.1,65.1,68.7,65.0,0.0,0.0,2140160.0,4038630.0,6119513.0,2880042.9,CACHE_FILLING,customers,0
3.8,0.0,13.0,0.0,307.0,13.0,149.0,30.0,43.0,96.0,67.0,196.0,967.0,1192.0,1061.0,845.0,826.0,1188.0,904.0,1161.0,12954383.0,4982412.0,45.2,2140160.0,4095589.0,0.0,6313987.0,6536.3,1352.0,1356.0,1368.0,1828.0,1900.0,1377.0,1916.0,1376.0,7104.0,7826.0,7579.0,13082.0,13408.0,7828.0,13247.0,7501.0,61.6,65.7,63.3,66.5,66.9,65.0,66.7,63.3,0.0,0.0,2140160.0,4088824.0,6251882.0,2880042.9,CACHE_FILLING,customers,0
4.0,0.0,13.0,0.0,304.0,12.0,147.0,39.0,42.0,96.0,73.0,218.0,958.0,1226.0,1082.0,862.0,837.0,1219.0,903.0,1176.0,12858934.0,4982952.0,45.5,2140160.0,4153552.0,0.0,6323711.0,6255.3,1352.0,1364.0,1365.0,1820.0,1869.0,1379.0,1928.0,1386.0,7067.0,7704.0,7555.0,13040.0,13415.0,7802.0,13066.0,7443.0,60.9,64.8,63.0,65.1,66.8,65.1,66.0,62.8,0.0,0.0,2140160.0,4179533.0,6250788.0,2880042.9,CACHE_FILLING,customers,0
4.2,0.0,13.0,0.0,234.0,36.0,136.0,89.0,55.0,96.0,90.0,246.0,949.0,1195.0,1093.0,868.0,828.0,1168.0,880.0,1170.0,12855086.0,4983326.0,45.8,2301952.0,4162108.0,0.0,6327414.0,6118.7,1343.0,1347.0,1349.0,1834.0,1871.0,1371.0,1922.0,1390.0,7159.0,7611.0,7608.0,12990.0,13396.0,7839.0,13222.0,7454.0,61.2,64.1,63.4,65.1,66.7,65.1,65.9,62.8,0.0,0.0,2301952.0,4179533.0,6285016.0,2880042.9,CACHE_FILLING,customers,0
4.5,0.0,13.0,0.0,230.0,39.0,130.0,94.0,55.0,97.0,91.0,246.0,949.0,1193.0,1094.0,865.0,829.0,1159.0,866.0,1157.0,12853509.0,4983878.0,45.8,2301952.0,4386351.0,0.0,6597876.0,6148.8,1337.0,1341.0,1330.0,1842.0,1873.0,1368.0,1910.0,1393.0,7181.0,7607.0,7715.0,12987.0,13380.0,7861.0,13300.0,7449.0,61.5,64.1,63.9,65.2,66.8,65.2,66.0,62.9,0.0,0.0,2301952.0,4412292.0,6593040.0,2880042.9,CACHE_FILLING,customers,0
4.8,0.0,13.0,0.0,119.0,98.0,26.0,298.0,10.0,78.0,147.0,173.0,982.0,1137.0,1103.0,820.0,836.0,1129.0,802.0,1147.0,12743923.0,4984536.0,46.1,2301952.0,4410872.0,0.0,6717982.0,6011.7,1306.0,1338.0,1258.0,1917.0,1895.0,1349.0,1814.0,1404.0,7362.0,7514.0,7979.0,12973.0,13343.0,7939.0,13759.0,7499.0,62.6,63.7,64.8,65.1,66.7,65.1,67.2,63.4,0.0,0.0,2301952.0,4433839.0,6691479.0,2880042.9,CACHE_FILLING,customers,0
5.0,0.0,13.0,0.0,102.0,101.0,30.0,304.0,14.0,79.0,146.0,155.0,970.0,1115.0,1103.0,791.0,837.0,1108.0,786.0,1104.0,12663329.0,4984929.0,46.5,2126396.0,4410762.0,0.0,6802912.0,5910.7,1302.0,1334.0,1246.0,1929.0,1905.0,1329.0,1801.0,1399.0,7446.0,7502.0,8079.0,13011.0,13349.0,7985.0,13814.0,7570.0,63.3,63.5,65.2,65.5,66.9,65.4,67.8,64.0,0.0,0.0,2096087.0,4439749.0,6776928.0,2880042.9,CACHE_FILLING,customers,0
5.2,0.0,13.0,0.0,132.0,95.0,64.0,249.0,51.0,90.0,111.0,135.0,954.0,1059.0,1087.0,802.0,823.0,1059.0,751.0,1061.0,12528112.0,4985543.0,47.0,2126396.0,4410762.0,0.0,6812974.0,6072.4,1289.0,1290.0,1251.0,1933.0,1888.0,1292.0,1795.0,1377.0,7541.0,7599.0,8185.0,13127.0,13410.0,8062.0,13830.0,7690.0,64.4,64.0,66.3,66.3,67.2,65.9,68.1,65.2,0.0,0.0,2096087.0,4437028.0,6788290.0,2880042.9,CACHE_FILLING,customers,0
5.5,0.0,13.0,0.0,132.0,95.0,64.0,247.0,62.0,94.0,111.0,135.0,954.0,1018.0,1072.0,801.0,806.0,1042.0,747.0,1054.0,12491726.0,4985963.0,47.1,2126326.0,4410762.0,0.0,6928881.0,6186.0,1271.0,1277.0,1251.0,1930.0,1887.0,1280.0,1798.0,1374.0,7851.0,7802.0,8245.0,13712.0,13709.0,8202.0,13833.0,7966.0,65.4,65.6,67.4,68.1,68.4,66.8,68.5,67.0,0.0,0.0,2134007.0,4437028.0,6937323.0,2880042.9,CACHE_FILLING,customers,0
5.8,0.0,13.0,0.0,149.0,126.0,103.0,143.0,204.0,203.0,49.0,60.0,855.0,911.0,1020.0,800.0,722.0,993.0,735.0,979.0,12225213.0,4986547.0,48.0,2135810.0,4412605.0,0.0,6934890.0,6511.4,1152.0,1225.0,1283.0,1910.0,1886.0,1205.0,1867.0,1293.0,8301.0,8070.0,8343.0,14420.0,13994.0,8500.0,13818.0,8602.0,68.3,68.0,69.7,71.0,70.4,69.6,69.6,70.3,0.0,0.0,2152938.0,4437028.0,6924090.0,2880042.9,CACHE_FILLING,customers,0
6.0,0.0,13.0,0.0,164.0,127.0,102.0,143.0,205.0,210.0,44.0,61.0,844.0,922.0,996.0,810.0,724.0,999.0,732.0,970.0,12080655.0,4986947.0,48.8,2134286.0,4431867.0,0.0,6834352.0,6589.4,1119.0,1218.0,1293.0,1895.0,1876.0,1180.0,1882.0,1242.0,8377.0,8145.0,8338.0,14433.0,14085.0,8551.0,13822.0,8694.0,69.3,68.7,70.3,71.6,71.1,71.1,70.1,71.6,0.0,0.0,2108318.0,4451132.0,6805768.0,2880042.9,CACHE_FILLING,customers,0
6.2,0.0,13.0,0.0,217.0,90.0,109.0,130.0,173.0,208.0,81.0,98.0,830.0,894.0,1022.0,824.0,805.0,1133.0,739.0,975.0,11955559.0,4987362.0,49.2,2135237.0,4418055.0,0.0,6769737.0,6665.0,1091.0,1246.0,1284.0,1884.0,1842.0,1173.0,1868.0,1221.0,8396.0,8122.0,8324.0,14370.0,14228.0,8584.0,13808.0,8613.0,70.0,68.8,70.7,72.3,71.9,70.6,70.4,72.0,0.0,0.0,2109178.0,4445913.0,6715575.0,2871625.6,CACHE_FILLING,customers,0
6.5,0.0,13.0,0.0,239.0,83.0,108.0,130.0,171.0,209.0,83.0,99.0,830.0,885.0,1010.0,824.0,802.0,1106.0,736.0,976.0,11955559.0,4987588.0,49.2,2146365.0,4399375.0,0.0,6460244.0,6843.6,1086.0,1248.0,1280.0,1885.0,1805.0,1172.0,1867.0,1217.0,8410.0,8118.0,8321.0,14300.0,14312.0,8584.0,13866.0,8632.0,70.5,69.0,70.5,72.7,72.3,70.7,71.1,72.3,0.0,0.0,2161820.0,4396343.0,6471346.0,2871625.6,CACHE_FILLING,customers,0
6.8,0.0,13.0,0.0,367.0,20.0,74.0,91.0,114.0,297.0,147.0,80.0,832.0,936.0,945.0,815.0,802.0,1127.0,757.0,1039.0,11801143.0,4988263.0,49.7,2140432.0,4399375.0,0.0,6371911.0,7105.4,1062.0,1308.0,1264.0,1943.0,1720.0,1177.0,1850.0,1202.0,8325.0,8046.0,8242.0,14021.0,14541.0,8522.0,13832.0,8445.0,71.4,69.6,70.1,73.3,73.4,70.8,72.6,72.3,0.0,0.0,2154615.0,4397931.0,6332110.0,2871625.6,CACHE_FILLING,customers,0
7.0,0.0,13.0,0.0,378.0,16.0,74.0,87.0,112.0,298.0,144.0,80.0,832.0,949.0,933.0,809.0,800.0,1127.0,757.0,1042.0,11744610.0,4988576.0,49.9,2119935.0,4395101.0,0.0,6229505.0,7140.7,1049.0,1318.0,1260.0,1945.0,1710.0,1177.0,1849.0,1188.0,8319.0,8063.0,8242.0,13961.0,14586.0,8522.0,13845.0,8461.0,71.8,70.0,70.1,73.5,73.8,70.9,73.0,72.3,0.0,0.0,2069887.0,4393525.0,6207671.0,2871625.6,CACHE_FILLING,customers,0
7.2,0.0,13.0,0.0,297.0,22.0,86.0,112.0,108.0,228.0,115.0,104.0,835.0,936.0,920.0,802.0,765.0,1054.0,746.0,1021.0,11670175.0,4989416.0,50.2,2076754.0,4087421.0,0.0,6209586.0,7198.1,1028.0,1260.0,1256.0,1925.0,1683.0,1166.0,1835.0,1167.0,8341.0,8182.0,8308.0,14140.0,14566.0,8531.0,14000.0,8595.0,71.9,70.6,71.0,73.6,73.7,71.3,73.4,72.3,0.0,0.0,2023978.0,4073413.0,6203520.0,2871625.6,CACHE_FILLING,customers,0
7.5,0.0,13.0,0.0,295.0,24.0,86.0,118.0,108.0,227.0,110.0,106.0,826.0,933.0,912.0,802.0,753.0,1018.0,730.0,1009.0,11620561.0,4989849.0,50.3,1759872.0,4067026.0,0.0,6086870.0,7182.1,1020.0,1197.0,1235.0,1917.0,1680.0,1157.0,1833.0,1160.0,8365.0,8250.0,8365.0,14229.0,14572.0,8545.0,14086.0,8632.0,72.0,70.8,71.7,73.6,73.7,71.5,73.4,72.4,0.0,0.0,1715432.0,4058524.0,6070443.0,2871625.6,CACHE_FILLING,customers,0
7.8,0.0,13.0,0.0,266.0,38.0,93.0,134.0,98.0,65.0,17.0,210.0,795.0,920.0,884.0,764.0,644.0,848.0,660.0,883.0,11553663.0,4990371.0,50.8,1649215.0,4158813.0,0.0,6042965.0,7159.7,959.0,1087.0,1117.0,1863.0,1651.0,1110.0,1843.0,1091.0,8769.0,8500.0,8605.0,14459.0,14564.0,8793.0,14496.0,8855.0,72.9,71.5,72.9,73.8,73.5,72.7,74.4,73.9,0.0,0.0,1628885.0,4142942.0,6032344.0,2871625.6,CACHE_FILLING,customers,0
8.0,0.0,13.0,0.0,257.0,40.0,99.0,142.0,96.0,59.0,9.0,223.0,783.0,920.0,872.0,735.0,642.0,818.0,658.0,871.0,11474445.0,4990649.0,51.2,1601690.0,4161647.0,0.0,6076270.0,7137.5,959.0,1076.0,1092.0,1842.0,1625.0,1102.0,1837.0,1071.0,8805.0,8563.0,8751.0,14493.0,14542.0,8798.0,14582.0,8876.0,73.0,71.8,73.6,73.9,73.5,72.8,74.6,73.9,0.0,0.0,1600294.0,4147182.0,6070523.0,2871625.6,CACHE_FILLING,customers,0
8.2,0.0,13.0,0.0,206.0,51.0,109.0,158.0,101.0,74.0,45.0,231.0,795.0,918.0,854.0,716.0,619.0,862.0,648.0,834.0,11429846.0,4990947.0,51.3,1601690.0,4585202.0,0.0,6077744.0,7121.1,967.0,1102.0,1083.0,1809.0,1581.0,1094.0,1826.0,1054.0,8780.0,8606.0,8750.0,14609.0,14528.0,8776.0,14604.0,8848.0,72.9,72.1,73.3,74.0,73.4,72.4,74.8,74.1,0.0,0.0,1600294.0,4603655.0,6070703.0,2838502.6,CACHE_FILLING,customers,0
8.5,0.0,13.0,0.0,200.0,52.0,107.0,157.0,101.0,78.0,46.0,231.0,795.0,916.0,844.0,717.0,618.0,862.0,648.0,830.0,11419764.0,4991175.0,51.4,1606571.0,4624612.0,0.0,6180247.0,7083.3,967.0,1105.0,1082.0,1786.0,1569.0,1095.0,1814.0,1051.0,8757.0,8599.0,8750.0,14617.0,14524.0,8782.0,14596.0,8853.0,72.9,72.1,73.3,74.1,73.3,72.3,74.7,74.1,0.0,0.0,1609275.0,4620346.0,6168191.0,2838502.6,CACHE_FILLING,customers,0
8.8,0.0,13.0,0.0,69.0,84.0,11.0,224.0,99.0,8.0,60.0,238.0,788.0,917.0,806.0,710.0,559.0,909.0,635.0,840.0,11337142.0,4991628.0,51.9,1608114.0,4627579.0,0.0,6201009.0,6526.0,1017.0,1167.0,1171.0,1729.0,1451.0,1137.0,1718.0,1017.0,8417.0,8560.0,8755.0,14731.0,14366.0,8524.0,14390.0,8860.0,71.9,72.0,73.1,74.3,72.6,72.0,73.5,73.4,0.0,0.0,1608432.0,4628686.0,6195575.0,2838502.6,CACHE_FILLING,customers,0
9.0,0.0,13.0,0.0,58.0,85.0,7.0,226.0,100.0,8.0,62.0,252.0,779.0,915.0,795.0,703.0,557.0,907.0,632.0,840.0,11250077.0,4992305.0,52.0,1635766.0,4625300.0,0.0,6236331.0,6058.8,1026.0,1169.0,1169.0,1710.0,1456.0,1135.0,1696.0,1011.0,8353.0,8557.0,8744.0,14724.0,14322.0,8475.0,14350.0,8849.0,71.9,72.1,73.1,74.2,72.6,71.9,73.4,73.0,0.0,0.0,1630662.0,4628686.0,6199798.0,2838502.6,CACHE_FILLING,customers,0
9.2,0.0,13.0,0.0,68.0,76.0,56.0,190.0,103.0,37.0,93.0,272.0,784.0,911.0,775.0,701.0,565.0,858.0,661.0,834.0,11229215.0,4992862.0,52.2,1643928.0,4625300.0,0.0,6248966.0,5994.6,1011.0,1160.0,1149.0,1657.0,1545.0,1115.0,1677.0,1017.0,8345.0,8615.0,8748.0,14655.0,14300.0,8455.0,14406.0,8816.0,71.8,72.2,73.2,73.4,72.9,71.7,73.5,72.6,0.0,0.0,1637657.0,4628686.0,6217229.0,2838502.6,CACHE_FILLING,customers,0
9.5,0.0,13.0,0.0,66.0,75.0,54.0,188.0,101.0,37.0,93.0,273.0,784.0,907.0,775.0,697.0,565.0,857.0,660.0,835.0,11229215.0,4993098.0,52.2,1745064.0,4632072.0,0.0,6383015.0,5947.6,1011.0,1160.0,1148.0,1652.0,1558.0,1111.0,1677.0,1018.0,8344.0,8628.0,8746.0,14564.0,14297.0,8453.0,14421.0,8809.0,71.7,72.2,73.2,73.3,73.0,71.6,73.5,72.4,0.0,0.0,1730224.0,4630968.0,6405053.0,2838502.6,CACHE_FILLING,customers,0
9.8,0.0,13.0,0.0,8.0,65.0,23.0,120.0,64.0,15.0,25.0,383.0,635.0,852.0,775.0,661.0,531.0,677.0,558.0,763.0,11177630.0,4993717.0,52.3,1755416.0,4629584.0,0.0,6410851.0,5670.2,1032.0,1169.0,1102.0,1522.0,1735.0,1112.0,1677.0,1020.0,8293.0,8626.0,8666.0,14228.0,14275.0,8451.0,14623.0,8543.0,71.2,72.5,73.1,73.3,73.3,71.2,73.7,71.8,0.0,0.0,1745423.0,4634178.0,6433054.0,2838502.6,CACHE_FILLING,customers,0
